rewards,infected
-15.657142857142857,15.14285714285714
-14.42857142857143,13.314285714285711
-15.37142857142857,14.457142857142856
-16.91428571428571,14.657142857142858
-15.428571428571427,14.285714285714285
-17.457142857142856,15.257142857142856
-16.514285714285712,14.8
-18.800000000000004,16.742857142857144
-16.142857142857142,14.714285714285712
-15.771428571428572,13.857142857142856
-15.74285714285714,14.714285714285715
-15.42857142857143,13.857142857142854
-15.657142857142858,13.885714285714286
-17.114285714285714,15.77142857142857
-14.799999999999997,13.657142857142857
-14.257142857142858,12.77142857142857
-14.257142857142856,12.74285714285714
-14.028571428571427,13.199999999999998
-16.028571428571432,13.94285714285714
-16.91428571428571,15.171428571428567
-14.514285714285714,12.742857142857142
-15.228571428571428,14.82857142857143
-17.714285714285715,15.34285714285714
-16.571428571428573,14.285714285714283
-17.342857142857145,15.257142857142858
-16.17142857142857,14.314285714285715
-17.428571428571427,15.685714285714282
-15.942857142857147,15.057142857142855
-16.085714285714285,15.0
-15.342857142857138,14.428571428571427
-15.057142857142855,13.942857142857138
-13.599999999999996,12.685714285714282
-15.22857142857143,13.971428571428573
-17.74285714285714,15.971428571428568
-16.057142857142853,14.62857142857143
-14.514285714285712,13.542857142857141
-15.0,13.800000000000002
-14.399999999999999,13.342857142857145
-12.085714285714285,11.285714285714286
-16.45714285714286,14.257142857142854
-16.342857142857138,15.31428571428571
-13.085714285714285,12.942857142857141
-17.799999999999997,16.285714285714285
-15.314285714285717,14.371428571428574
-14.999999999999996,14.285714285714281
-15.14285714285714,13.971428571428572
-16.6,15.714285714285715
-13.171428571428573,11.942857142857141
-16.77142857142857,15.571428571428571
-16.62857142857143,15.742857142857147
-13.94285714285714,13.428571428571425
-15.485714285714284,14.342857142857138
-13.02857142857143,11.742857142857146
-14.771428571428567,13.257142857142856
-17.542857142857148,15.628571428571432
-12.97142857142857,12.800000000000002
-14.74285714285714,13.542857142857143
-15.342857142857142,13.51428571428571
-13.200000000000001,12.714285714285714
-14.228571428571428,13.42857142857143
-16.971428571428575,16.514285714285712
-13.114285714285716,12.114285714285716
-13.97142857142857,12.942857142857145
-13.085714285714284,12.742857142857142
-14.571428571428571,13.942857142857143
-14.285714285714285,13.342857142857142
-15.857142857142858,14.514285714285716
-15.285714285714288,14.37142857142857
-14.914285714285716,14.22857142857143
-15.742857142857142,14.62857142857143
-14.485714285714284,12.71428571428571
-14.6,13.628571428571428
-13.971428571428566,13.599999999999998
-16.02857142857143,14.857142857142858
-12.171428571428569,11.628571428571426
-14.399999999999997,13.485714285714284
-15.485714285714286,14.885714285714283
-13.971428571428573,13.171428571428574
-15.600000000000001,13.97142857142857
-13.57142857142857,12.685714285714283
-12.057142857142857,11.742857142857142
-14.82857142857143,14.257142857142858
-12.799999999999999,12.799999999999999
-13.771428571428574,13.742857142857146
-16.342857142857145,15.885714285714284
-13.14285714285714,12.628571428571428
-15.485714285714284,14.514285714285714
-15.828571428571431,14.714285714285714
-14.457142857142852,12.999999999999996
-12.485714285714282,12.142857142857139
-15.142857142857142,14.485714285714286
-13.171428571428573,12.257142857142862
-14.742857142857142,14.285714285714285
-15.628571428571426,14.457142857142857
-16.228571428571428,15.142857142857142
-14.914285714285711,14.028571428571427
-15.65714285714286,15.94285714285714
-14.885714285714284,14.199999999999998
-13.257142857142858,13.428571428571427
-13.714285714285712,12.74285714285714
-12.571428571428571,12.542857142857146
-14.628571428571425,14.257142857142851
-13.4,12.714285714285714
-15.257142857142854,14.428571428571429
-12.285714285714286,12.428571428571429
-13.314285714285717,13.428571428571429
-13.257142857142856,12.6
-12.685714285714283,12.657142857142857
-12.971428571428575,13.428571428571427
-13.314285714285715,12.628571428571428
-14.657142857142855,13.942857142857143
-13.657142857142855,13.228571428571428
-11.885714285714284,12.114285714285714
-13.028571428571428,13.085714285714284
-14.114285714285712,14.028571428571427
-12.771428571428574,13.714285714285714
-14.714285714285715,14.22857142857143
-12.914285714285715,12.6
-12.800000000000002,13.542857142857141
-13.971428571428575,13.314285714285713
-13.14285714285714,12.65714285714286
-11.0,10.599999999999998
-10.657142857142855,11.599999999999996
-13.142857142857142,13.085714285714285
-11.714285714285714,12.142857142857142
-11.714285714285714,12.142857142857142
-13.457142857142857,13.885714285714288
-12.542857142857143,13.057142857142855
-12.142857142857142,12.57142857142857
-13.628571428571428,13.342857142857142
-11.02857142857143,11.6
-13.77142857142857,13.228571428571428
-11.514285714285714,12.2
-11.771428571428572,11.97142857142857
-13.200000000000001,13.857142857142856
-12.085714285714284,12.828571428571427
-12.74285714285714,12.685714285714285
-12.171428571428574,12.800000000000002
-13.714285714285717,14.285714285714285
-13.257142857142858,12.85714285714286
-9.542857142857141,9.857142857142854
-11.200000000000001,11.742857142857142
-12.82857142857143,12.628571428571425
-12.371428571428572,12.971428571428572
-10.657142857142857,11.285714285714286
-10.114285714285712,11.142857142857144
-10.742857142857142,11.742857142857142
-15.085714285714284,14.828571428571427
-11.885714285714283,12.257142857142854
-11.88571428571429,12.257142857142853
-13.82857142857143,14.142857142857142
-11.542857142857141,11.742857142857142
-11.62857142857143,12.371428571428574
-14.114285714285714,13.657142857142855
-11.17142857142857,11.657142857142858
-13.97142857142857,13.714285714285715
-12.028571428571427,12.22857142857143
-13.685714285714287,13.285714285714286
-15.114285714285712,15.799999999999995
-12.342857142857143,12.571428571428573
-11.542857142857143,11.799999999999999
-11.771428571428567,12.228571428571426
-10.857142857142858,10.542857142857141
-11.97142857142857,11.685714285714283
-12.685714285714287,13.028571428571428
-12.342857142857142,13.257142857142854
-12.742857142857144,12.771428571428572
-15.085714285714289,15.257142857142854
-13.22857142857143,12.885714285714288
-13.314285714285713,13.514285714285712
-14.142857142857142,14.257142857142854
-11.885714285714284,12.542857142857141
-12.514285714285714,13.485714285714286
-11.971428571428568,12.799999999999997
-12.114285714285716,12.857142857142854
-12.714285714285712,13.342857142857143
-15.45714285714286,15.914285714285715
-11.600000000000003,12.571428571428571
-13.142857142857144,12.971428571428573
-12.799999999999999,13.085714285714287
-14.885714285714288,15.228571428571431
-13.142857142857142,12.885714285714286
-11.999999999999998,12.314285714285715
-12.514285714285716,12.857142857142858
-12.285714285714285,12.399999999999999
-9.97142857142857,11.428571428571425
-13.428571428571429,14.200000000000001
-11.514285714285712,11.97142857142857
-13.400000000000002,13.828571428571426
-11.457142857142856,12.342857142857142
-14.171428571428574,13.8
-10.771428571428574,11.542857142857144
-10.942857142857141,11.514285714285712
-13.457142857142856,13.571428571428573
-10.57142857142857,12.057142857142855
-13.17142857142857,13.114285714285716
-12.142857142857142,12.542857142857141
-10.771428571428569,12.34285714285714
-13.799999999999997,14.37142857142857
-12.54285714285714,11.771428571428569
-11.62857142857143,11.599999999999998
-9.971428571428572,10.857142857142856
-13.514285714285716,14.342857142857142
-12.885714285714284,13.114285714285714
-10.914285714285716,10.85714285714286
-11.457142857142857,12.399999999999999
-12.085714285714287,12.17142857142857
-10.314285714285715,11.285714285714285
-10.514285714285714,11.97142857142857
-12.42857142857143,13.285714285714281
-13.628571428571426,13.628571428571426
-12.17142857142857,12.257142857142856
-10.914285714285713,11.342857142857142
-13.0,13.514285714285714
-11.114285714285716,12.028571428571427
-13.285714285714285,14.457142857142854
-12.714285714285715,13.971428571428568
-14.342857142857145,14.6
-12.028571428571428,12.514285714285714
-11.257142857142854,12.314285714285713
-13.914285714285715,13.685714285714283
-11.714285714285719,12.228571428571428
-11.714285714285715,12.37142857142857
-13.4,13.285714285714285
-12.97142857142857,12.685714285714285
-11.657142857142858,12.6
-12.657142857142857,13.057142857142852
-12.85714285714286,13.228571428571428
-13.599999999999998,14.457142857142854
-10.37142857142857,10.857142857142858
-13.02857142857143,13.542857142857137
-12.085714285714285,13.314285714285713
-11.142857142857142,11.74285714285714
-12.88571428571428,13.685714285714285
-11.485714285714286,11.82857142857143
-11.428571428571429,12.714285714285715
-12.371428571428572,12.22857142857143
-14.485714285714284,15.171428571428569
-10.485714285714286,11.371428571428572
-13.228571428571426,13.714285714285708
-11.171428571428573,12.114285714285717
-10.114285714285717,10.77142857142857
-11.514285714285718,12.514285714285716
-10.657142857142857,11.542857142857141
-10.342857142857145,11.685714285714287
-13.714285714285714,14.085714285714284
-14.6,14.942857142857141
-12.314285714285717,12.799999999999999
-13.742857142857144,14.0
-13.6,14.114285714285714
-9.742857142857138,11.0
-13.085714285714285,13.314285714285713
-12.342857142857145,12.742857142857142
-11.485714285714284,12.514285714285716
-12.685714285714287,13.600000000000001
-10.799999999999999,11.999999999999996
-12.0,12.628571428571426
-10.885714285714284,11.028571428571428
-8.799999999999999,9.942857142857143
-10.200000000000001,11.37142857142857
-13.457142857142857,14.399999999999999
-12.171428571428569,12.0
-12.314285714285715,12.8
-10.88571428571428,11.82857142857143
-10.314285714285711,11.428571428571423
-11.114285714285714,12.0
-12.457142857142856,13.37142857142857
-12.085714285714285,12.914285714285713
-11.628571428571428,12.571428571428568
-10.914285714285715,11.371428571428572
-11.257142857142856,12.171428571428569
-13.22857142857143,13.571428571428571
-11.685714285714283,12.94285714285714
-11.22857142857143,12.571428571428571
-11.314285714285713,12.485714285714286
-11.485714285714286,12.828571428571427
-12.628571428571426,13.771428571428569
-11.257142857142856,11.971428571428572
-9.142857142857144,10.485714285714284
-12.314285714285713,13.571428571428575
-12.485714285714286,12.742857142857142
-9.857142857142856,11.085714285714284
-14.142857142857142,15.37142857142857
-10.171428571428569,11.485714285714286
-11.657142857142853,12.485714285714284
-12.399999999999997,13.914285714285715
-10.34285714285714,11.6
-11.399999999999995,11.714285714285714
-10.17142857142857,11.285714285714285
-10.91428571428571,12.028571428571425
-11.857142857142861,13.028571428571427
-11.77142857142857,12.828571428571426
-9.771428571428572,11.4
-14.142857142857142,14.542857142857143
-10.799999999999999,11.657142857142855
-8.400000000000002,9.857142857142856
-12.82857142857143,13.514285714285714
-11.77142857142857,12.571428571428571
-11.0,12.028571428571428
-10.571428571428571,12.399999999999999
