rewards,infected
-18.846666666666657,16.046666666666674
-19.34,16.32666666666666
-19.386666666666667,16.40666666666667
-18.96,16.119999999999997
-19.046666666666663,15.933333333333337
-18.05999999999999,15.33999999999999
-19.186666666666664,16.16000000000001
-19.686666666666664,16.866666666666667
-18.406666666666666,15.680000000000001
-19.28666666666667,16.553333333333324
-19.426666666666666,16.393333333333334
-18.180000000000003,15.746666666666663
-19.946666666666662,16.61333333333333
-19.966666666666647,17.046666666666667
-18.506666666666653,15.713333333333328
-18.939999999999987,15.960000000000006
-18.860000000000007,16.126666666666665
-19.53333333333333,16.600000000000005
-19.473333333333326,16.846666666666668
-18.39333333333333,15.719999999999995
-19.306666666666672,16.5
-18.71333333333332,15.819999999999993
-20.059999999999995,16.99333333333333
-18.713333333333324,15.58
-17.999999999999996,15.50666666666667
-18.953333333333333,16.099999999999998
-18.086666666666652,15.899999999999997
-19.340000000000003,16.55333333333333
-19.75999999999999,16.76666666666666
-19.673333333333314,16.81333333333333
-19.099999999999998,16.333333333333332
-18.89333333333334,15.706666666666667
-19.013333333333335,16.326666666666668
-18.10666666666666,15.693333333333335
-18.33333333333332,15.486666666666665
-19.300000000000004,16.126666666666672
-18.699999999999996,16.146666666666665
-18.83333333333333,16.173333333333336
-18.773333333333326,15.96666666666667
-19.206666666666656,16.080000000000002
-19.28666666666666,16.453333333333333
-18.313333333333333,15.54666666666667
-19.180000000000003,16.69999999999999
-19.193333333333342,16.120000000000005
-17.419999999999998,14.92
-19.06,16.20666666666666
-18.546666666666653,15.52
-18.746666666666663,15.999999999999998
-18.566666666666656,15.773333333333333
-18.613333333333333,16.04
-17.606666666666662,14.700000000000001
-17.71999999999999,15.053333333333327
-17.95333333333334,15.426666666666675
-19.066666666666677,15.993333333333332
-18.71333333333334,16.19333333333334
-17.86,15.280000000000003
-19.120000000000005,16.719999999999988
-19.69333333333333,16.86
-19.099999999999987,16.31333333333333
-18.58666666666667,15.813333333333324
-19.080000000000005,16.26666666666666
-17.979999999999993,15.599999999999994
-18.539999999999996,15.906666666666661
-18.313333333333336,15.760000000000003
-19.10666666666666,16.486666666666665
-18.559999999999995,16.119999999999997
-17.846666666666653,15.440000000000007
-18.01333333333333,15.426666666666657
-16.63333333333334,14.240000000000004
-18.273333333333323,15.713333333333324
-17.953333333333337,15.713333333333336
-18.773333333333326,15.973333333333331
-17.300000000000008,15.239999999999995
-18.186666666666664,15.766666666666662
-17.45999999999999,15.00666666666666
-19.106666666666673,16.306666666666665
-17.653333333333325,15.373333333333342
-18.78666666666667,16.35333333333333
-18.233333333333327,15.906666666666657
-19.513333333333335,16.919999999999995
-18.586666666666673,16.246666666666663
-18.306666666666658,15.759999999999994
-18.366666666666664,15.95333333333334
-17.566666666666663,15.346666666666666
-16.733333333333334,14.65333333333333
-19.21333333333333,16.899999999999995
-18.473333333333333,16.41333333333333
-18.23333333333334,15.959999999999988
-17.979999999999986,15.720000000000006
-18.49333333333333,16.226666666666663
-17.273333333333333,15.086666666666666
-17.92666666666667,15.973333333333334
-19.01999999999999,16.719999999999995
-17.293333333333333,15.340000000000005
-18.026666666666664,15.353333333333333
-18.799999999999994,16.599999999999998
-17.306666666666672,14.979999999999995
-17.320000000000004,14.959999999999992
-17.03333333333333,15.233333333333327
-17.84,16.17333333333333
-18.320000000000007,16.30666666666666
-17.666666666666664,15.733333333333336
-16.64666666666667,15.01333333333334
-17.399999999999984,15.326666666666672
-17.446666666666665,15.38666666666666
-17.746666666666663,15.726666666666665
-17.740000000000002,16.08666666666666
-16.766666666666673,14.900000000000002
-17.82666666666666,15.846666666666666
-16.373333333333335,14.806666666666665
-17.159999999999997,15.74666666666667
-17.146666666666665,15.61333333333333
-16.706666666666656,15.206666666666662
-17.159999999999997,15.739999999999998
-16.279999999999994,14.766666666666666
-16.713333333333345,15.546666666666665
-16.82,15.266666666666666
-15.479999999999997,14.293333333333331
-16.540000000000006,14.986666666666663
-16.913333333333323,15.446666666666667
-16.21333333333333,14.546666666666665
-16.04,14.726666666666665
-15.23333333333334,14.160000000000009
-15.713333333333328,14.313333333333336
-15.826666666666663,14.89333333333333
-15.619999999999994,14.58666666666667
-15.239999999999997,14.313333333333325
-15.286666666666662,14.393333333333333
-14.999999999999991,14.033333333333333
-14.86666666666667,14.166666666666654
-15.339999999999991,13.993333333333327
-14.886666666666663,14.186666666666671
-14.993333333333334,14.386666666666667
-14.099999999999996,13.753333333333332
-14.793333333333322,14.439999999999994
-14.286666666666665,13.859999999999996
-14.46666666666666,13.766666666666659
-14.40000000000001,14.026666666666666
-14.780000000000001,14.413333333333327
-14.713333333333328,14.033333333333333
-14.606666666666671,14.140000000000004
-15.206666666666669,14.919999999999996
-13.460000000000004,13.233333333333333
-14.179999999999998,13.733333333333333
-13.599999999999989,13.260000000000005
-14.173333333333332,14.026666666666667
-13.800000000000002,13.706666666666655
-14.013333333333323,13.573333333333332
-13.913333333333338,13.393333333333329
-14.793333333333331,14.533333333333326
-14.606666666666667,14.05333333333334
-13.380000000000008,13.019999999999996
-14.920000000000002,14.74666666666667
-14.346666666666666,14.240000000000004
-14.460000000000003,13.999999999999998
-14.74666666666666,14.213333333333338
-14.519999999999998,14.026666666666666
-13.933333333333335,13.760000000000002
-15.620000000000001,14.899999999999995
-13.6,13.313333333333322
-14.479999999999997,13.973333333333331
-13.72666666666666,13.653333333333338
-13.486666666666661,13.279999999999998
-14.98666666666666,14.713333333333336
-14.10666666666667,13.846666666666668
-12.919999999999987,13.01333333333333
-13.779999999999998,13.753333333333332
-13.993333333333327,13.773333333333337
-14.739999999999995,14.340000000000005
-13.02666666666666,13.033333333333328
-14.08,14.033333333333337
-13.319999999999993,13.20666666666667
-14.166666666666664,13.986666666666673
-14.020000000000003,13.600000000000005
-13.460000000000004,13.313333333333325
-13.48666666666667,13.359999999999994
-13.833333333333334,13.526666666666669
-13.820000000000002,13.899999999999995
-13.86666666666667,13.799999999999999
-13.506666666666659,13.84
-13.853333333333333,13.853333333333332
-12.973333333333334,13.233333333333336
-13.126666666666662,13.046666666666662
-13.193333333333332,13.71999999999999
-13.033333333333328,13.27333333333333
-13.193333333333333,13.559999999999997
-13.453333333333326,13.71333333333334
-12.586666666666657,12.69333333333333
-13.019999999999994,13.079999999999997
-13.193333333333324,13.626666666666665
-13.906666666666663,14.186666666666671
-12.46666666666667,13.019999999999998
-13.480000000000008,13.653333333333325
-13.306666666666668,13.80666666666666
-13.573333333333334,13.979999999999997
-12.386666666666661,12.593333333333321
-12.546666666666665,13.273333333333337
-13.533333333333337,13.906666666666675
-12.893333333333333,13.386666666666674
-13.953333333333322,14.493333333333332
-12.899999999999995,13.366666666666664
-12.54,13.266666666666667
-13.413333333333336,13.899999999999995
-13.54666666666667,13.846666666666662
-13.226666666666661,13.626666666666669
-12.573333333333332,12.860000000000003
-12.759999999999998,13.099999999999994
-12.133333333333331,12.933333333333335
-12.46,12.693333333333328
-13.526666666666664,13.779999999999998
-13.06,13.839999999999996
-13.126666666666663,13.419999999999996
-11.973333333333333,12.606666666666673
-12.739999999999998,12.953333333333328
-12.766666666666675,13.89333333333333
-13.139999999999992,13.600000000000001
-12.613333333333324,13.226666666666668
-12.866666666666662,13.12
-12.186666666666664,13.06
-12.666666666666677,13.306666666666665
-12.786666666666667,13.45333333333333
-13.313333333333329,13.77333333333333
-12.559999999999997,12.999999999999995
-13.620000000000001,13.973333333333324
-12.82666666666667,13.426666666666662
-13.146666666666668,13.700000000000001
-12.206666666666663,12.806666666666665
-12.440000000000001,12.83333333333333
-13.006666666666668,13.633333333333326
-12.566666666666663,12.959999999999996
-13.28666666666666,13.92
-12.539999999999992,13.060000000000008
-12.49333333333333,13.080000000000004
-12.219999999999999,12.92666666666666
-12.440000000000007,13.49333333333333
-13.099999999999998,13.406666666666665
-13.133333333333331,13.839999999999991
-12.033333333333331,12.699999999999994
-12.486666666666672,12.853333333333325
-13.499999999999995,13.899999999999991
-12.846666666666668,13.38666666666666
-12.773333333333328,13.280000000000003
-12.566666666666666,13.419999999999996
-13.666666666666663,14.25333333333333
-12.61333333333334,13.479999999999993
-12.080000000000009,12.713333333333333
-12.219999999999997,12.76666666666666
-12.099999999999994,12.64666666666667
-12.553333333333333,13.393333333333333
-12.566666666666661,12.966666666666663
-13.166666666666659,14.053333333333342
-13.353333333333328,13.973333333333336
-11.866666666666658,12.946666666666665
-11.506666666666668,12.413333333333336
-12.493333333333327,13.426666666666666
-12.886666666666668,13.66666666666667
-11.806666666666663,12.486666666666661
-12.419999999999987,13.266666666666667
-14.01333333333333,14.159999999999993
-12.306666666666661,12.99333333333332
-12.339999999999998,13.13333333333333
-12.40666666666666,13.22
-12.340000000000003,13.399999999999995
-12.400000000000007,13.373333333333333
-13.18666666666666,13.393333333333324
-13.119999999999997,13.446666666666665
-13.160000000000009,13.539999999999994
-12.486666666666668,13.406666666666663
-12.94666666666667,13.579999999999997
-11.986666666666663,12.839999999999998
-13.0,13.713333333333333
-13.433333333333334,14.153333333333324
-13.146666666666661,13.893333333333333
-13.473333333333334,14.293333333333326
-13.10666666666667,13.466666666666669
-12.713333333333331,13.42
-12.119999999999997,12.73333333333333
-11.59333333333333,12.379999999999994
-11.506666666666666,12.49333333333333
-12.093333333333337,12.906666666666663
-12.706666666666662,13.400000000000002
-14.433333333333334,14.979999999999992
-11.846666666666664,12.686666666666666
-12.233333333333325,13.113333333333326
-11.659999999999997,12.646666666666667
-11.946666666666667,12.846666666666666
-12.466666666666669,13.106666666666667
-13.086666666666657,13.753333333333325
-12.159999999999993,13.246666666666673
-12.673333333333336,13.373333333333328
-13.193333333333335,13.673333333333341
-13.113333333333333,13.69333333333334
-11.986666666666668,12.79333333333334
-12.173333333333332,13.246666666666679
-12.413333333333334,13.44666666666666
-12.146666666666656,13.046666666666667
-13.073333333333332,13.606666666666667
-12.213333333333333,13.086666666666664
-12.573333333333338,13.306666666666665
-12.366666666666662,12.966666666666667
-12.106666666666657,12.899999999999995
-12.433333333333323,12.933333333333328
-12.873333333333335,13.613333333333328
-12.133333333333336,12.886666666666663
-13.073333333333338,13.873333333333328
-13.126666666666663,13.973333333333333
-12.306666666666665,13.233333333333325
-11.693333333333339,12.686666666666657
-13.753333333333341,14.746666666666671
-12.679999999999994,13.159999999999991
-13.779999999999998,14.34666666666666
-12.946666666666664,13.586666666666659
-12.033333333333337,12.94000000000001
-12.53333333333333,13.240000000000002
-12.446666666666662,13.65333333333333
-12.713333333333338,13.453333333333337
-13.193333333333333,13.986666666666672
-12.819999999999991,13.433333333333328
-11.51333333333333,12.299999999999999
-12.100000000000001,13.179999999999998
-13.24,13.80666666666667
-13.053333333333338,13.70666666666667
-13.986666666666661,14.606666666666662
-13.173333333333332,14.026666666666662
-13.039999999999997,13.846666666666662
-12.019999999999996,12.8
-13.279999999999992,14.266666666666666
-12.54,13.439999999999996
-12.959999999999999,13.72000000000001
-11.599999999999994,12.226666666666665
-13.179999999999994,13.679999999999994
-11.753333333333341,12.860000000000003
-13.133333333333336,13.819999999999997
-12.046666666666658,12.853333333333333
-12.526666666666666,13.366666666666662
-13.306666666666661,13.833333333333329
-12.619999999999996,13.833333333333329
-12.260000000000005,13.313333333333325
-11.719999999999999,12.673333333333332
-12.293333333333338,12.88666666666667
-12.299999999999999,13.160000000000004
-12.753333333333332,13.713333333333333
-12.366666666666662,13.219999999999999
-13.206666666666667,13.866666666666664
-12.413333333333336,13.273333333333339
-13.166666666666664,13.913333333333332
-12.786666666666662,13.879999999999999
-12.26,13.040000000000001
-12.406666666666661,13.226666666666667
-12.66666666666666,13.26666666666666
-13.02666666666666,13.620000000000001
-12.066666666666666,13.199999999999996
-13.1,13.93333333333333
-12.626666666666669,13.55333333333334
-12.49333333333333,13.29333333333334
-12.120000000000001,12.966666666666665
-12.046666666666676,12.960000000000004
-13.899999999999991,14.433333333333337
-12.419999999999991,13.66
-13.273333333333321,13.973333333333336
-12.36666666666667,12.993333333333327
-13.793333333333331,14.346666666666662
-11.373333333333331,12.49333333333333
-12.859999999999996,13.680000000000005
-12.400000000000002,13.36
-11.659999999999997,12.906666666666652
